DATE,NEWYORK,NASDAQ,SHANGHAI,EURONEXT,JAPAN,SHENZHEN,HONGKONG,INDIA,SAUDI,LONDON,TORONTO,SWISS,DEUTSCHE,NASDAQNOR,AUSTRALIA,KOREA,TAIWAN,JOBURG,BRAZIL
2022-08-25,15595.24023,12639.26953,3246.25,77.099998,2140.910156,2140.910156,328.0383,17522.44922,12475.16,8410,20172.30078,11063.87988,171.75,1987.319946,78.148521,2477.26001,15200.04004,6.56,12.604978
2022-08-26,15178.20996,12141.70996,3236.219971,75.720001,2134.497314,2134.497314,325.268341,17558.90039,12475.16,8268,19873.30078,10942.16016,169.550003,1956.170044,78.630737,2481.030029,15278.44043,6.82,12.269371
2022-08-29,15118.84961,12017.66992,3240.72998,75.260002,2044.223755,2044.223755,317.75,17312.90039,12561.1,8268,19836.09961,10896.74023,169.449997,1940.130005,76.997101,2426.889893,14926.19043,6.82,12.180533
2022-08-30,14931.41992,11883.13965,3227.219971,74.18,2079.247803,2079.247803,316.399994,17759.30078,12431.98,8176,19512.90039,10884.9502,168.399994,1942.430054,77.144722,2450.929932,14953.62988,6.82,12.032472
2022-08-31,14801.24023,11816.2002,3202.139893,73.800003,2056.556152,2056.556152,317.799988,17759.30078,12253.13,8102,19330.80078,10855.03027,168.449997,1920.22998,77.203766,2472.050049,15095.44043,6.82,11.696867
2022-09-01,14771.90039,11785.12988,3184.97998,72.040001,2031.398071,2031.398071,311.399994,17542.80078,12107.74,7928,19142.69922,10663.44043,165.850006,1875.48999,77.05616,2415.610107,14801.86035,6.12,11.943636
2022-09-02,14689.5,11630.86035,3186.47998,74.32,2034.851196,2034.851196,314.399994,17539.44922,12107.74,8006,19270.90039,10891.70996,170.25,1925.040039,76.760918,2409.409912,14673.04004,6.1,12.476657
2022-09-06,14631.51953,11544.91016,3243.449951,71.779999,2007.719849,2007.719849,306.799988,17655.59961,11983.86,7968,19088.19922,10834.17969,167.350006,1903.25,74.034927,2410.02002,14677.2002,6.13,12.229887
2022-09-07,14844.57031,11791.90039,3246.290039,70.660004,2040.770752,2040.770752,304.399994,17624.40039,11886.51,7944,19241.40039,10805.16016,168.949997,1897.76001,74.339996,2376.459961,14410.04981,6.13,12.229887
2022-09-08,14961.76953,11862.12988,3235.590088,70.739998,2063.955811,2063.955811,302,17798.75,11951.03,8004,19413,10790.32031,169.75,1907.310059,74.93,2384.280029,14583.41992,6.13,12.832006
2022-09-09,15190.79004,12112.30957,3262.050049,70.379997,2067.9021,2067.9021,311,17833.34961,11951.03,8004,19773.30078,10900.24023,170.149994,1934.060059,74.400002,2384.280029,14583.41992,5.8,12.782651
2022-09-12,15352.17969,12266.41016,3262.050049,71.040001,2066.915527,2066.915527,311,17936.34961,12035.45,8098,19987.19922,10990.75,172,1974.540039,75.309998,2384.280029,14807.42969,6.74,13.078773
2022-09-13,14820.79004,11633.57031,3263.800049,69.82,2074.314941,2074.314941,308.799988,18070.05078,11871.41,8004,19645.40039,10891.54004,171.600006,1938.22998,75.25,2449.540039,14894.41016,6.15,12.713555
2022-09-14,14843.20996,11719.67969,3237.540039,69.779999,2015.612549,2015.612549,300.600006,18003.75,11920.15,7900,19726.09961,10754.40039,172.350006,1916.359985,72.779999,2411.419922,14658.30957,6.15,12.614848
2022-09-15,14722.03027,11552.36035,3199.919922,69.339996,2002.293579,2002.293579,303.600006,17877.40039,11807.59,7802,19560.19922,10746.7002,172.199997,1911.790039,74.019997,2401.830078,14670.04004,6.15,12.397691
2022-09-16,14573.91016,11448.40039,3126.399902,68.879997,1993.414185,1993.414185,295.600006,17530.84961,11807.59,7786,19385.90039,10610.65039,170.300003,1881.51001,72.099998,2382.780029,14561.75977,6.15,12.220016
2022-09-19,14674.45996,11535.01953,3115.600098,69.019997,1993.414185,1993.414185,291.399994,17622.25,11523.93,7786,19562.40039,10617.00977,171.649994,1877.920044,72.32,2355.659912,14425.67969,5.83,13.049162
2022-09-20,14474.71973,11425.04981,3122.409912,65.239998,2018.572388,2018.572388,292.600006,17816.25,11498.37,7548,19368.69922,10476.54004,169.800003,1856.670044,72.349998,2367.850098,14549.29981,5.95,13.463735
2022-09-21,14236.61035,11220.19043,3117.179932,65.919998,1987.987915,1987.987915,289.200012,17718.34961,11201.19,7728,19184.5,10429.40039,170.5,1878.77002,71.989998,2347.209961,14424.51953,6.04,13.14787
2022-09-22,14116.58984,11066.80957,3108.909912,63.759998,1999.827026,1999.827026,281,17629.80078,11201.19,7468,19002.69922,10297.65039,168,1837.910034,71.989998,2332.310059,14284.62988,6.09,13.266317
2022-09-23,13796.99023,10867.92969,3088.370117,63.5,1999.827026,1999.827026,277.399994,17327.34961,11201.19,7468,18481,10137.78027,165.699997,1817.959961,71.589996,2290,14118.37988,5.95,13.29897
2022-09-26,13580.38965,10802.91992,3051.22998,63.779999,1931.258789,1931.258789,279.600006,17016.30078,10981.28,7489.151855,18327,10072.62012,165.899994,1811.780029,71.75,2220.939941,13778.19043,5.95,12.782505
2022-09-27,13541.75977,10829.5,3093.860107,64.559998,1933.72522,1933.72522,280.799988,17007.40039,11121.36,7622,18307.90039,10126.42969,166.449997,1829.369995,70.279999,2223.860107,13826.58984,5.8,12.663321
2022-09-28,13833.17969,11051.63965,3045.070068,65.139999,1913.5,1913.5,273.399994,16858.59961,11253.33,7696,18648.90039,10220.75977,166.850006,1838.77002,71.43,2169.290039,13466.07031,5.8,12.762642
2022-09-29,13608.29004,10737.50977,3041.199951,64.360001,1952,1952,269.600006,16818.09961,11420.66,7598,18441.80078,10126.99023,167.899994,1794.390015,73.139999,2170.929932,13534.25977,5.54,12.514341
2022-09-30,13472.17969,10575.62012,3024.389893,65.099998,1952.5,1952.5,269.600006,17094.34961,11420.66,7628,18444.19922,10267.54981,168.25,1828.97998,71.760002,2155.48999,13424.58008,5.91,12.961282
2022-10-03,13855.71973,10815.42969,3024.389893,65.900002,1946,1946,266.600006,16887.34961,11711.15,7640,18881.19922,10290.70996,169.449997,1839.51001,71.32,2155.48999,13300.48047,5.32,13.785639
2022-10-04,14319.49023,11176.41016,3024.389893,67.5,2003.5,2003.5,266.600006,17274.30078,11862.97,7718,19371,10590.91992,171.5,1909.640015,71.68,2209.379883,13576.51953,5.65,14.381559
2022-10-05,14262.03027,11148.63965,3024.389893,67.919998,2016.5,2016.5,284.799988,17274.30078,11802.63,7790,19235.09961,10477.69043,173.699997,1882.920044,72.739998,2215.219971,13801.42969,5.65,14.62986
2022-10-06,14087.37988,11073.30957,3024.389893,67.300003,2029,2029,284.399994,17331.80078,11758.44,7682,18979,10391.12988,170.75,1883.040039,72.110001,2237.860107,13892.04981,5.65,14.72918
2022-10-07,13798.25977,10652.40039,3024.389893,65.120003,1992.5,1992.5,281,17314.65039,11758.44,7546,18583.09961,10308.57031,167.5,1841.77002,70.730003,2232.840088,13702.28027,5.65,14.699385
2022-10-11,13608.08984,10426.19043,2979.790039,63.400002,1922,1922,268.399994,16983.55078,11533,7434,18216.69922,10207.83008,166,1834.099976,67.639999,2192.070068,13106.03027,5.29,14.252444
2022-10-12,13546.79981,10417.09961,3025.51001,61.540001,1917,1917,270.200012,17123.59961,11548.12,7356,18206.30078,10199.32031,162.850006,1834.359985,66.419998,2202.469971,13081.24023,5.61,14.252444
2022-10-13,13888.96973,10649.15039,3016.360107,61.720001,1897,1897,258.399994,17014.34961,11440.18,7300,18613.59961,10227.90039,162.699997,1856.859985,65.989998,2162.870117,12810.73047,5.49,13.805503
2022-10-14,13607.30957,10321.38965,3071.98999,62.599998,1993,1993,246.600006,17185.69922,11440.18,7292,18326.40039,10329.33984,162.449997,1869.02002,68.050003,2212.550049,13128.12012,5.49,13.79557
2022-10-17,13923.20996,10675.79981,3084.939941,62.779999,1966,1966,252.199997,17311.80078,11624.66,7324,18621,10498.70996,163.149994,1908.380005,67.129997,2219.709961,12966.04981,5.49,14.053803
2022-10-18,14089.2002,10772.40039,3080.959961,63.68,1981,1981,258,17486.94922,11814.28,7474,18798.19922,10578.75977,164.75,1938.560059,67.540001,2249.949951,13124.67969,5.55,13.904823
2022-10-19,13947.25977,10680.50977,3044.379883,62.66,1978,1978,252.800003,17512.25,11801.39,7460,18674.40039,10484.13965,163.300003,1926.439941,67.080002,2237.439941,12976.75977,5.55,14.153124
2022-10-20,13840.46973,10614.83984,3035.050049,62.919998,1962,1962,255.800003,17563.94922,12035.59,7416,18579.30078,10473.4502,157.199997,1905.98999,66.379997,2218.090088,12946.09961,5.55,13.904823
2022-10-21,14144.04981,10859.71973,3038.929932,62.939999,1953,1953,252,17576.30078,12035.59,7350,18861,10418.59961,160.75,1901.51001,65.580002,2213.120117,12819.2002,5.55,14.53054
2022-10-24,14226.11035,10952.61035,2977.560059,63.32,1955.5,1955.5,228.199997,17730.75,12080.05,7366,18918.40039,10595.53027,161.800003,1938.72998,66.389999,2236.159912,12856.98047,5.15,13.944551
2022-10-25,14440.69043,11199.12012,2976.280029,64.5,1967,1967,224,17656.34961,11983.52,7440,19097,10773.33984,162.699997,1965.290039,66.279999,2235.070068,12666.12012,5.15,13.755843
2022-10-26,14531.69043,10970.99023,2999.5,65.599998,2000,2000,233.600006,17656.34961,11781.16,7546,19279.80078,10817.20996,165.550003,1970.060059,66.349998,2249.560059,12729.04981,5.36,13.090398
2022-10-27,14569.90039,10792.66992,2982.899902,65.160004,1930.5,1930.5,225.800003,17736.94922,11728.53,7578,19352.09961,10706.62012,164.050003,1968.22998,66.699997,2288.780029,12926.37012,5.36,13.785639
2022-10-28,14795.62988,11102.4502,2915.929932,65.300003,1941.5,1941.5,214.800003,17786.80078,11728.53,7586,19471.19922,10772.37012,165.800003,1974.280029,65.25,2268.399902,12788.41992,5.56,14.0836
2022-10-31,14747.03027,10988.15039,2893.47998,64.300003,1953.5,1953.5,209,18012.19922,11677.03,7566,19426.09961,10827.92969,164.649994,1968.530029,67.699997,2293.610107,12949.75,5.35,14.937754
2022-11-01,14790.70996,10890.84961,2969.199951,64.419998,1937.5,1937.5,226.399994,18145.40039,11500.32,7620,19517.69922,10783.65039,162.050003,1974.98999,67.120003,2335.219971,13037.20996,5.35,15.017209
2022-11-02,14497.84961,10524.79981,3003.370117,64.400002,1960,1960,236.199997,18082.84961,11463.48,7660,19277,10806.23047,162.149994,1980.52002,67.529999,2336.870117,13100.16992,5.3,15.017209
2022-11-03,14455.66992,10342.94043,2997.810059,63.48,1960,1960,229.800003,18052.69922,11560.72,7612,19241.19922,10710.58984,159.850006,1960.060059,66.57,2329.169922,12986.59961,5.64,15.275441
2022-11-04,14702.76953,10475.25,3070.800049,64.379997,1910,1910,246.199997,18117.15039,11560.72,7700,19449.80078,10787.76953,158.649994,1999.01001,67.739998,2348.429932,13026.70996,5.76,15.493946
2022-11-07,14808.62988,10564.51953,3077.820068,65.400002,1916.5,1916.5,259.600006,18202.80078,11592.06,7750,19545.90039,10750.38965,161.600006,2008.619995,68.160004,2371.790039,13223.73047,5.58,15.195986
2022-11-08,14889.29981,10616.2002,3064.48999,65.480003,1946,1946,261.600006,18202.80078,11467.88,7786,19660.30078,10827.04004,161.25,2035.98999,68.879997,2399.040039,13347.75977,5.58,15.225781
2022-11-09,14587.75977,10353.16992,3048.169922,65.779999,1932,1932,260,18157,11369.53,7888,19344.30078,10904.33008,162.699997,2033.119995,69.5,2424.409912,13638.80957,5.77,15.136394
2022-11-10,15234.71973,11114.15039,3036.129883,68.419998,1913.5,1913.5,255.800003,18028.19922,11346.94,8072,19990.40039,11120.49023,163.300003,2106.110107,68.980003,2402.22998,13503.75977,5.65,13.219514
2022-11-11,15352.69043,11323.33008,3087.290039,70.080002,2021.5,2021.5,284.600006,18349.69922,11346.94,8220,20111.5,11127.15039,162.149994,2108.669922,71.269997,2483.159912,14007.55957,6.13,12.494476
2022-11-14,15228.98047,11196.21973,3083.399902,69.300003,2005.5,2005.5,291.799988,18329.15039,11213.53,8022,19921.80078,10999.58984,161.949997,2107.98999,70.540001,2474.649902,14174.90039,6.08,12.385225
2022-11-15,15381,11358.41016,3134.080078,70,1990.5,1990.5,309.200012,18403.40039,11074.91,7986,19994.80078,11026.21973,164.949997,2098.01001,71.120003,2480.330078,14546.30957,5.6,12.385225
2022-11-16,15265.25,11183.66016,3119.97998,69.080002,1975,1975,304.799988,18409.65039,11163.32,7996,19958,10936.62012,169.75,2075.02002,71.129997,2477.449951,14537.34961,5.71,12.315701
2022-11-17,15223.95996,11144.95996,3115.429932,69.419998,1972,1972,303.399994,18343.90039,11139.72,8036,19884.59961,10917.87988,169.350006,2067.080078,71,2442.899902,14535.23047,6.04,11.570799
2022-11-18,15309.76953,11146.05957,3097.23999,70.120003,1967,1967,301,18307.65039,11139.72,8122,19980.90039,11045.49023,170.399994,2087.370117,72.800003,2444.47998,14504.99023,6.05,11.789304
2022-11-21,15278.25977,11024.50977,3085.043945,69.5,1957,1957,292.200012,18159.94922,10921.21,8166,19977.09961,11085.04004,171.350006,2082.570068,71.489998,2419.5,14449.38965,6.15,11.968081
2022-11-22,15481.75977,11174.41016,3088.943115,70.099998,1971.5,1971.5,284.799988,18244.19922,10944.69,8164,20220,11074.29981,172.100006,2096.560059,71.290001,2405.27002,14542.2002,6.03,11.908487
2022-11-23,15545.51953,11285.32031,3096.906982,70.639999,1971.5,1971.5,288.600006,18267.25,10944.69,8232,20282.30078,11094.45996,174.149994,2109.840088,71.57,2418.01001,14608.54004,6.23,11.908487
2022-11-24,15545.51953,11285.32031,3089.310059,71.160004,2018.5,2018.5,291.399994,18484.09961,10935.48,8080,20344.09961,11157.55957,173.399994,2106.75,71.470001,2441.330078,14784,6.23,12.573933
2022-11-25,15605.66992,11226.36035,3101.689941,70.860001,2007.5,2007.5,287.600006,18512.75,10935.48,8116,20383.80078,11168.03027,173.100006,2116.73999,72.440002,2437.860107,14778.50977,6.23,11.968081
2022-11-28,15370.44043,11049.5,3078.550049,71.580002,2015.5,2015.5,279,18562.75,10761.95,8138,20220.5,11162.16016,173.899994,2096.379883,72.709999,2408.27002,14556.87012,5.98,11.997876
2022-11-29,15433.45996,10983.78027,3149.75,71.779999,1999,1999,300,18618.05078,10749.86,8044,20277.40039,11077.80957,172.5,2092.23999,69.330002,2433.389893,14709.63965,6.15,12.464681
2022-11-30,15780.01953,11468,3151.340088,72.739998,1975.5,1975.5,306,18758.34961,10928.97,8248,20453.30078,11127.76953,175.899994,2102.419922,70.470001,2472.530029,14879.54981,5.88,12.643456
2022-12-01,15761.12012,11482.4502,3165.469971,73.839996,1983.5,1983.5,317.200012,18812.5,10853.78,8270,20525.5,11238.2002,178.300003,2125.090088,70.580002,2479.840088,15012.79981,5.88,12.325632
2022-12-02,15767.01953,11461.5,3156.139893,73.860001,1968,1968,315.200012,18696.09961,10853.78,8272,20485.69922,11198.12988,178.600006,2129.469971,70.559998,2434.330078,14970.67969,5.88,12.613661
2022-12-05,15474.79004,11239.94043,3211.810059,73.459999,1955.5,1955.5,329.399994,18701.05078,10405.83,7980,20242.30078,11194.66992,174.600006,2139.689941,70.190002,2419.320068,14980.74023,5.88,12.0674
2022-12-06,15328.45996,11014.88965,3212.530029,72.400002,1937,1937,330,18642.75,10443.52,7850,19990.19922,11109.33008,173.399994,2111.280029,68.440002,2393.159912,14728.87988,5.8,12.097197
2022-12-07,15311.79004,10958.54981,3199.620117,71.800003,1916.5,1916.5,321.200012,18560.5,10209.21,7888,19973.19922,11009.9502,172.75,2088.429932,68.25,2382.810059,14630.00977,6.03,12.16672
2022-12-08,15399.94043,11082,3197.350098,70,1923.5,1923.5,335.600006,18609.34961,10263.99,7380,19969.19922,11004.53027,171.899994,2091.879883,68.139999,2371.080078,14553.04004,6.03,11.660187
2022-12-09,15291.04981,11004.62012,3206.949951,70.760002,1933,1933,345.799988,18496.59961,10263.99,7406,19947.09961,11068.29981,172.149994,2116.449951,68.010002,2389.040039,14705.42969,6.03,11.660187
2022-12-12,15468.66992,11143.74023,3179.040039,69.68,1927,1927,339.200012,18497.15039,10077.88,7626,20019.69922,11033.63965,168.449997,2108.919922,68.080002,2373.02002,14612.58984,5.88,11.372159
2022-12-13,15562.54004,11256.80957,3176.330078,71.739998,1935,1935,343.200012,18608,10289.82,7608,20023.5,11136.62012,168.449997,2140.699951,69,2372.399902,14522.95996,5.88,11.312567
2022-12-14,15494.98047,11170.88965,3176.530029,71.800003,1925,1925,343.600006,18660.30078,10232.49,7614,19891.69922,11160.69043,168.899994,2139.030029,69.139999,2399.25,14739.36035,6.1,11.699915
2022-12-15,15182.28027,10810.53027,3168.649902,70.220001,1897,1897,335,18414.90039,10268.56,7468,19600.59961,10880.13965,166.550003,2079.52002,68.75,2360.969971,14734.12988,5.75,11.451614
2022-12-16,15018.16992,10705.41016,3167.85791,69.160004,1866.5,1866.5,332.799988,18269,10268.56,7340,19443.30078,10770.37988,165.850006,2046.089966,68.269997,2360.02002,14528.54981,5.75,11.28277
2022-12-19,14938.03027,10546.03027,3107.120117,69.099998,1888.5,1888.5,329.600006,18420.44922,10159.91,7134,19200.80078,10773.23047,164.600006,2047.97998,67.199997,2352.169922,14433.32031,5.7,12.007808
2022-12-20,15000.62012,10547.11035,3073.77002,68.519997,1825,1825,325,18385.30078,10298.12,7104,19306.90039,10659.19043,162.100006,2036.420044,66.889999,2333.290039,14170.03027,5.6,12.534205
2022-12-21,15219.54981,10709.37012,3068.409912,69.639999,1855.5,1855.5,327.799988,18199.09961,10297.28,7154,19571.09961,10845.58984,165.050003,2065.129883,66.720001,2328.949951,14234.40039,5.79,12.474613
2022-12-22,15081.53027,10476.12012,3054.429932,70.040001,1874,1874,337.399994,18127.34961,10230.96,7188,19349.69922,10774.63965,163.550003,2043.300049,67.900002,2356.72998,14442.94043,5.71,12.236244
2022-12-23,15188.4502,10497.86035,3045.865967,70.120003,1884.5,1884.5,340,17806.80078,10230.96,7130,19506.69922,10804.67969,163.449997,2054.330078,67.610001,2313.689941,14271.62988,5.71,13.285341
2022-12-28,15037.32031,10213.29004,3087.399902,70,1892.5,1892.5,342.600006,18122.5,10482.07,7128,19284.09961,10812.66992,162.25,2052.76001,68.010002,2280.449951,14173.09961,6.11,13.335098
2022-12-29,15241.20996,10478.08984,3073.699951,70.580002,1892,1892,340,18191,10482.07,7212,19485.90039,10857.34961,163.850006,2075.310059,67.809998,2236.399902,14085.01953,6.25,13.146019
2022-12-30,15184.30957,10466.48047,3089.26001,69.160004,1897.5,1897.5,337.200012,18105.30078,10482.07,7136,19384.90039,10729.40039,161.399994,2043.400024,68.019997,2236.399902,14137.69043,6.25,13.146019
